,Unnamed: 0,polarity,user,text
14458,804457,1,tibaa,"@justinhayward pardon was just a little ad  I锟絤 currently testing twitter a bit, didn锟絫 want to confuse anyone!"
14459,804458,1,Pulko,@michelpoulain Bon courage pour Magento ! 
14460,804459,1,teezyt1,"@KayKay89 www.youtube.com/Titomi15..WATCH THE VIDEOS,COMMENT&amp;SUSCRIBE!!  &amp; FOLLOW me , Cheers x"
14461,804460,0,GayleSkidmore,"My Cowley Road E.P. has been re-released on itunes!  If you don't have it, get it! "
14462,804461,0,DerDerDaIst,@ErikAbele The one we were looking out for? 
14463,804462,1,jonpinney,@cyberpreneur welcome to the &quot;twittersphere&quot;! (i like your name for it  it's fun but can get super addicting 
14464,804463,0,steffibabez,tellin two of my bffl锟絪 to sign up here 
14465,804464,1,teezyt1,"@jdickerson www.youtube.com/Titomi15..WATCH THE VIDEOS,COMMENT&amp;SUSCRIBE!!  &amp; FOLLOW me , Cheers x"
14466,804465,1,carinaChaos,Is awesome  i do believe you're all jealous. But i sorta dont wanna go to dancing tonight. Someone else drive me?
14467,804466,0,katieee03,@electroginge Buy an Mac  yay
14468,804467,0,SoBeIt24,Watching ellen show... 
14469,804468,0,emmanuela_K,@geo7 it wont be miserable for at least 2 weeks tho 
14470,804469,0,drewruppert,"I took a Twitter break, now I'm back "
14471,804470,0,JennaMadison,@michaelgrainger @Scyranth *gigglessssssss* Ya'll are awesomesauce 
14472,804471,0,CaraPoynter,"Morning, Just watching 90210 from last night. Waiting for a text from my friend! "
14473,804472,1,iloovemakeup,@pinksealight haha 2 am  lol omg IM FREEZING TOO!! haha
14474,804473,0,SimplyStevie,Bed time! 
14475,804474,1,MrRichBrown,Thanks to everyone who's sent me work this year... You'll pleased to know I've just planted 85 trees in India with some of the profits  x
14476,804475,0,FrznGuru,and that's why we are in the classrooms working with them.    Right?
14477,804476,0,OmerPerchik,@alonpeer 10x man  any tips or ideas?
14478,804477,0,RICHARDAMILLS,@danielhilton I know that's real. My bf fell asleep &amp; I'm editing video...  XO
14479,804478,0,Hadassah_Levy,@carolw Misery loves company 
14480,804479,1,DaisyHarrisx, Disneyland was great! ... Got to go and pick up the kitties in a minute ... ?
14481,804480,0,mweb1,@_nanu_ just added a little more grist to the mill 
14482,804481,0,Mossy_42,Does anyone know where I can buy piano sheet music for the Script? Because I'm reluctant to order it online if I can buy it in Dublin 
14483,804482,1,vedranzgela,"@marcammann yah, hope so  btw. if you want to, we could do dinner this thursday"
14484,804483,0,PureCutenessSuz,@janniesTWbox But the dip keeps following me!  Neh gaat alweer stuk beter gelukkig. Just one of those days!
14485,804484,0,PrajnaK,arreeyy.. mad - o - wat..i'm wit u.. coz maine bhi.. intro hi start kiya 
14486,804485,0,eatlikeagirl,"@rolyatoj just some teething problems, my new house &amp; I will be friends "
14487,804486,1,xPrincess_Angex,@lilyroseallen i love your shh tattoo - did it hurt? i think i'm gonna get it 
14488,804487,0,pradster13,@snigdha are you expecting? 
14489,804488,1,BOyOfWONDEr,Good morro! I had a dream that I was banned from GGUI 
14490,804489,0,motionmigs,"eating pre-peeled oranges, too lazy to peel my own orange. "
14491,804490,1,Sheamus,@LadyParadis Thanks.  It's certainly better than it was midday yesterday. At one point I was walking around like Kryten from Red Dwarf.
14492,804491,1,JennuhQ,I have chorus today. That makes me happy 
14493,804492,0,Muzzzza,"oh shit!! this could get out of hand and theres no dancing at my place!! no hoe down, no shindig! nada "
14494,804493,0,ivyclark,@webfreelancer hi hi 
14495,804494,1,faisalisa,@ijamidayu Thanks Bro.. Baru dpt login WC td lps reset password balik.. 
14496,804495,0,AndreNL,Going to the toilet cause I have to take a leak for over an hour now. 
14497,804496,0,tambunnyy,"Home. Had uni today, got results back :HD, YEHHH!   Its been 3 yrs, why am i always thinking of the wat ifs?"
14498,804497,1,AmandaBahe,@hodakotb celebrate my bday on klg's anniversary  bday shout out! can't wait to watch!
14499,804498,1,kidpaddle,@tafelzoetstof I could but then there would be too much people around admiring me  Can you send me the address of that cava bar pleaaase?
14500,804499,0,Sion71,"@holyschmoke fingers are firmly crossed for you, any advice, give me a shout "
14501,804500,0,guardian_renata,"ok, everyone who's racing this weekend, dm me with a picture of your car &amp; the make and model. i'll put it all up on my blog "
14502,804501,0,CrystalZahler,Bye bye!! Going to sleep!!  (finally!!) XDDDD    :-D :-P
14503,804502,0,akeirans,@ThE_ED uh oh you're in trouble 
14504,804503,0,VickiHinman,"@im2byteme I'm all for the Fair Tax, or Bush's deficit back. Something! "
14505,804504,1,magio,"searching for a good dress, any care to help me? "
14506,804505,0,dongwayne,@alexiaaa hahas sucks to be you 
14507,804506,0,astonlisle,Time to fly! Ord-dca-ord-clt 16hrs clt-ord-iad-mco 13hrs mco-ord hm in time for date night 
14508,804507,0,Hollywood_Trey,@LFTA What about Blur - Song #2 ??? 
14509,804508,1,Rikou26,Is glad she got changed 3 times this morning xD its lovely &amp; sunny 
14510,804509,0,DeadCheerleader,"Just broke 10,000 in Xbox 360 Achievements "
14511,804510,1,CherubNKOTB,"@Sassy1inVegas NP? Lol.  hhmm will Danny and Jordan join in?  Danny maybe Jordan, me hopes not. "
14512,804511,0,OliviaKathryn,eating as usual....cant wait for Pogo thursday night! whoop 
14513,804512,0,mattatron,@jinjaDev watch out for the 2pm brick wall that jumps out at you once the caffeine rush ends 
14514,804513,1,drewie123,@Raiha Glad to hear you're making the switch. You will not be disappointed 
14515,804514,1,ferretprincess,@Abipips So true- nothing induces madness like trying to figure out why ppl do what they do  Hope today with yr little one is wonderful x
14516,804515,0,anyankachan,...going for a four-mile night run....around the old B-52 bomber on Andersen.  gotta tape my ankles!
14517,804516,0,repetej,@julieallinson hb! 
14518,804517,0,by_mihni,my is school comtuper chat makeing 
14519,804518,1,kriswak,@Carly109 love the new song. and the chorus is real nice and catchy.  gud job. who did the track and recording jordan?
14520,804519,0,archisgore,Got a &quot;thing&quot; for doctor chics. 
14521,804520,1,saegerlein,still listening to some great music I got yesterday. amber pacific is awesome!! 
14522,804521,1,Scyranth,I think it may be time for some really dirty songs from Nickelback lol 
14523,804522,1,itsmeixie,@mikeyway http://twitpic.com/2tu6p - take care guys..!! 
14524,804523,1,dailymobile,i have forgotten how much i love my Nokia N95-1 
14525,804524,0,ggmxo,yumm jeremy kyle and a bacon sandwich 
14526,804525,1,mcflysfan,@REGYATES Nice pictures!  Glad your having a good time!
14527,804526,0,metalpizza666,@xroldx narrated by Dave Smalley.....my hero....this cannot go wrong 
14528,804527,0,Zer0Star,When my Bottle Pop Shake me!.. 
14529,804528,1,AssetsHKG,ah.... 90's pop was so good 
14530,804529,0,kishjogia,"Hello, world!!! Tis my first tweet "
14531,804530,1,teezyt1,"@arabsodmg www.youtube.com/Titomi15..WATCH THE VIDEOS,COMMENT&amp;SUSCRIBE!!  &amp; FOLLOW me , Cheers x"
14532,804531,0,Jebatron,gonna go cut up some chickeeeen 
14533,804532,1,puneeabhi,I will have a stan chart card not because i want it but because its the only way for me to access money that i have earned 
14534,804533,0,kathburgess,Waiting for the train so I can go to Ellen's and have fish pie for dinz! I have been waiting for this moment all my life 
14535,804534,1,augustography,"@hortovanyi  The road's not the widest and smoothest, but there's some great clear views on the way up if you turn your head to the right "
14536,804535,0,juelzdesignz,@TayJasper alrite thanxx 
14537,804536,1,AndreeaBerghea,"feel like running away, far away, in a great place where no one can find me. "
14538,804537,0,tsarnick,@Boddingtons see ya Anastasia!! have a marvellous day 
14539,804538,0,Jacob_butler,enjoyed the N-Dubz gig last night - and it finished early which is always a bonus 
14540,804539,0,monsterrrrr,"200 words over with still more to write, lame. burritos for tea "
14541,804540,0,dmd_xx,http://twitpic.com/2y7ho - edit = my mood 
14542,804541,0,chummy828,"@markdan_03 nope, ahm.. preps for props "
14543,804542,1,teezyt1,"@peterwalker78 www.youtube.com/Titomi15..WATCH THE VIDEOS,COMMENT&amp;SUSCRIBE!!  &amp; FOLLOW me , Cheers x"
14544,804543,0,rossjones,"@juliankimmings My commiserations, is it as bad as I had heard it is? "
14545,804544,1,swingtag,and as we turn and look to the future..... very interesting times ahead 
14546,804545,1,francoissouyri,@harbars managed to fix broken moss in 2 min and save demo. Well done  #spbpuk
14547,804546,1,Natasja_Cupcake,@DonnieWahlberg Lucky for me I'm going to see that show in NY I hope that you will bring it to Europe too in the fall. I'll be there too 
14548,804547,0,cromwellian1540,"is kicking back with a beer and watching, of all things, a tacky chick flick...eh....we gotta do it now and then  "
14549,804548,0,rebeccaclark,@carriee93 we just got a picture with my boyfriend. thats what that is 
14550,804549,0,XxfarihafreakxX,vacancy starring kate beckinsale and luke wilson gonna watch it  fariah lynnnnnn rocks !
14551,804550,0,LadyErlynne,@vindiekins I almost feel bad for my next post. Almost. 
14552,804551,0,corruption_x,Morninggggg  how am i just up now when my alarm went off two hours a go...
14553,804552,1,karlea,"@semblance_er AHHHH yeah i was, but their updates were boring me so &quot;unfollowed&quot; them. you'll have to win and take me on holiday "
14554,804553,0,Jeewhizz,@JoannaButler he should tell them that his sister fixed it 
14555,804554,1,subsky,@Da_Funk welcome bro! 
14556,804555,1,hairpins,@effyobie STOP SPEAKING IN SUCH A SOPHISTICATED WAY PLEASE. it's hard for me to keep up!! 
14557,804556,1,teezyt1,"@Joydaily www.youtube.com/Titomi15..WATCH THE VIDEOS,COMMENT&amp;SUSCRIBE!!  &amp; FOLLOW me , Cheers x"
14558,804557,1,riotradio,"@Silverlines will keep that in mind, thank you for the tips! "
14559,804558,1,timeoutjakarta,thanks for the photo @basibanget 
14560,804559,1,lizsmiles,had a wonderful day today 
14561,804560,0,andrewbulloch,@wimcoekaerts Shouldn't that be life in the 'car pool lane' my friend ? 
14562,804561,0,whenbella,@mikeyway Liking it 
14563,804562,0,PtSwager,quite bored reallyyy :| on the phone to my baby  x
14564,804563,1,andrerib,#twinelis = wine + food + nice people having fun  Today at 7pm at DeliDelux
14565,804564,1,Arctida,@Starrybluesky Hello back at ya  and Thank you!
14566,804565,1,Anna1968,@Mennard  have fun! bet you unearth all sorts of goodies!!
14567,804566,1,Essex_courier,@yahoops thanks David 
14568,804567,0,SHMANGE,my sleep was disturbed. i am looking to end a career today 
14569,804568,1,laz18,@erickaaa haha awww. i had amazing pizza 2day for much after my photoshoot =D i will take u out hehe..u gonna answer ur fone 2night?  xx
14570,804569,1,uhandbag,@fancyelastic He he!  Thanks 
14571,804570,0,kaboro,@intelligensia And a following four day week 
14572,804571,0,tamathon,Last few hour in England... 
14573,804572,0,maxheadwound,http://tr.im/imNg just made a new fluid icon for use with @amiestreet 
14574,804573,1,Scyranth,@michaelgrainger heh heh but you cld use it for anything almost lol 
14575,804574,1,drandakis,Data.gov comes to life! (even in the form of a jpeg image - all great things start like that  ) http://data.gov/
14576,804575,0,TheAstonShuffle,"@jaimiefanatic about time that Mc Flipside mix came out, its sooooooooooooo goooooooooood "
14577,804576,1,whenbella,@mikeyway Cute 
14578,804577,1,xciindyyx,"late night gaming with the guys. fun times.  [yesterday was a giddy day, too] &lt;3"
14579,804578,1,hyderrazvi,@fudgegraphics Hope you had a fun time mate 
14580,804579,1,oladaniel,Really good and helpful about the various Crisis in the DC Universe - I have read them all  http://crisis2crisis.com/
14581,804580,0,ambertee,@889grapevine Looking forward to the new website 
14582,804581,1,edparry92,@goobimama @EventBox isn't the best Twitter client for me. It's the simplicity and all-in-1 that makes me love it 
14583,804582,0,sarahohare,"Just watched Chuck, going out with Mel soon "
14584,804583,1,heather2977,@Linc4Justice nah- you're not unfortunate- i dont eat that stuff cause i want to live a few years longer- you're one of the smart ones 
14585,804584,1,xLakeEffectKid,@tonytay113 hi thanks for the follow!  did you finish fob trail?
14586,804585,0,EMILYstack,everyone follow kade 
14587,804586,1,Jillium,@bob_saget Hey Remember me! I watched your car so you wouldnt get a ticket after Minskeys. You're still fabulous. 
14588,804587,0,marcusbatey,"@nminers Wherever the day takes us!  On route to Youlgreave at mo, sun is waking up!"
14589,804588,0,tonfisch,after sickness back to work 
14590,804589,1,perki,@Thehodge that is pretty awesome! it makes me want a smart car now!  (and a cup of tea) 
14591,804590,0,AndrewBanner,"@sallyinnorfolk awww, you'll have to use Twitter for company "
14592,804591,1,igrabjelly,tom chaplin marry me please. i melt for you hahaha.. o and pearshapebodygirl stopped talking to me! YES! 
14593,804592,1,jshop,@familychoice If you have any questions feel free to email us at sales@jshop.co.uk or send a DM on Twitter 
14594,804593,0,FrankSchuil,@helicon: that is opt-in DM invites! 
14595,804594,1,vedranzgela,can't find any nice words for a .tel domain http://wortsuchen.de/ends-with-by-length/tel/ haha 
14596,804595,0,Karen230683,@rosskie so far it has been all shopping  more again today heehee what u up to?
14597,804596,0,ayeup1,@Shesouldeep yup me too 
14598,804597,1,eBayDE,Cool  http://www.onlinemarktplatz.de/14177/twitter-fieber-bei-ebay/ ;_)
14599,804598,1,AmieeKelly,@danielledeleasa have you had your hair cut? it looks really good 
14600,804599,0,cyril_rvb,@Fran6 thx 
14601,804600,0,AndrewNorrie58,Getting ready to take kids to the farm 
14602,804601,1,thegraygale,2 drunken besties stumble into my room and we run around with sober CJ and drunk Hope knocking on doors. Good times at 3am. 
14603,804602,1,simoneicough,"Right, laters everyone I am off for my next Bowen treatment, will be gone a few hours, have a good morning "
14604,804603,1,sylnt,@thepatr1ck How did the interviewing go today? Did she get your seal of approval? 
14605,804604,1,justjennyxo,"@tommcfly do you like spongebob? &amp; only like 17 days until mcfly edinburgh, then the next day glasgow then the next day newcastle, yaldy "
